tmdbId,original_language,original_title,popularity,release_date,title,score_tmdb,votes_tmdb,movieId,imdbId,genres,year,worldwide_gross,budget,company,country,director,domestic_gross,runtime,score_imdb,star,votes_imdb,writer,votes_ml,score_ml
39781,en,The Kids Are All Right,7.525,2010-07-09,The Kids Are All Right,6.5,817,79242,842926,Comedy|Drama,2010.0,34705850.0,3500000.0,Focus Features,USA,Lisa Cholodenko,20811365.0,106,7.1,Annette Bening,115520,Lisa Cholodenko,1615,3.5092879256965945
27576,en,Salt,21.228,2010-07-21,Salt,6.3,3091,79293,944835,Action|Thriller,2010.0,293329073.0,110000000.0,Columbia Pictures,USA,Phillip Noyce,118311368.0,100,6.4,Angelina Jolie,259831,Kurt Wimmer,4297,3.2600651617407492
31011,en,Mr. Nobody,9.83,2009-11-06,Mr. Nobody,7.9,3055,79357,485947,Drama|Fantasy|Romance|Sci-Fi,2009.0,3547209.0,47000000.0,Pan Européenne,Belgium,Jaco Van Dormael,3600.0,141,7.9,Jared Leto,173190,Jaco Van Dormael,3146,3.911315956770502
38778,en,Dinner for Schmucks,7.411,2010-07-30,Dinner for Schmucks,5.6,866,79428,427152,Comedy,2010.0,86387857.0,0.0,Paramount Pictures,USA,Jay Roach,73026337.0,114,5.9,Steve Carell,84651,David Guion,1287,2.8667443667443666
124096,en,"Olivier, Olivier",0.684,1992-10-28,"Olivier, Olivier",7.2,10,79473,102583,Drama,1992.0,0.0,0.0,Oliane Productions,France,Agnieszka Holland,1256355.0,110,7.7,Brigitte Roüan,1462,Agnieszka Holland,10,3.2
37472,cn,葉問2,1.584,2010-04-21,Ip Man 2,7.3,1004,79553,1386932,Action,2010.0,36000000.0,0.0,Henan Film & TV Production Group Henan Film Studio,Hong Kong,Wilson Yip,205675.0,108,7.6,Donnie Yen,78917,Tai-lee Chan,1189,3.792682926829268
38843,en,Ramona and Beezus,5.685,2010-07-23,Ramona and Beezus,6.3,430,79572,493949,Children|Comedy,2010.0,0.0,15000000.0,Fox 2000 Pictures,USA,Elizabeth Allen Rosenbaum,26161406.0,100,6.7,Joey King,14808,Laurie Craig,113,3.1991150442477876
37950,en,Charlie St. Cloud,8.215,2010-05-01,Charlie St. Cloud,6.9,1279,79588,1438254,Drama|Fantasy|Romance,2010.0,48190704.0,44000000.0,Universal Pictures,USA,Burr Steers,31162545.0,100,6.5,Zac Efron,50872,Craig Pearce,378,3.5066137566137567
27581,en,The Other Guys,9.29,2010-08-06,The Other Guys,6.2,2045,79592,1386588,Action|Comedy,2010.0,170432927.0,100000000.0,Columbia Pictures,USA,Adam McKay,119219978.0,107,6.7,Will Ferrell,204044,Adam McKay,2832,3.3834745762711864
39414,en,Paper Man,6.391,2009-06-15,Paper Man,6.2,148,79684,437405,Comedy|Drama,2009.0,0.0,0.0,Artfire Films,USA,Kieran Mulroney,15388.0,110,6.6,Jeff Daniels,16398,Michele Mulroney,193,3.4455958549222796
27578,en,The Expendables,21.627,2010-08-03,The Expendables,6.1,4426,79695,1320253,Action|Adventure|Thriller,2010.0,274470394.0,80000000.0,Millennium Films,USA,Sylvester Stallone,103068524.0,103,6.5,Sylvester Stallone,288429,Dave Callaham,3743,2.984637990916377
22538,en,Scott Pilgrim vs. the World,11.138,2010-07-27,Scott Pilgrim vs. the World,7.3,3647,79702,446029,Action|Comedy|Fantasy|Musical|Romance,2010.0,47664559.0,60000000.0,Universal Pictures,USA,Edgar Wright,31494270.0,112,7.5,Michael Cera,302029,Michael Bacall,9080,3.7688325991189426
44629,en,Animal Kingdom,7.522,2010-06-03,Animal Kingdom,6.8,378,79720,1313092,Crime|Drama,2010.0,1000000.0,0.0,Porchlight Films,Australia,David Michôd,1044039.0,113,7.3,James Frecheville,48461,David Michôd,747,3.6927710843373496
23759,en,Centurion,8.957,2010-02-15,Centurion,6.1,638,79796,1020558,Action|Adventure|Drama|Thriller|War,2010.0,6814789.0,12000000.0,Pathé Pictures International,UK,Neil Marshall,122288.0,97,6.4,Michael Fassbender,69188,Neil Marshall,556,3.1465827338129495
43593,en,Piranha 3D,8.584,2010-08-20,Piranha 3D,5.3,965,79879,464154,Action|Horror|Thriller,2010.0,83188165.0,24000000.0,Dimension Films,USA,Alexandre Aja,25003155.0,88,5.5,Elisabeth Shue,76489,Pete Goldfinger,658,2.440729483282675
44718,en,Get Low,5.151,2010-01-22,Get Low,6.7,132,79897,1194263,Comedy|Drama|Mystery,2009.0,0.0,7500000.0,K5 International,USA,Aaron Schneider,9176553.0,103,7.1,Robert Duvall,19987,Chris Provenzano,326,3.434049079754601
41479,en,The Joneses,6.515,2009-09-13,The Joneses,6.1,304,79946,1285309,Comedy|Drama,2009.0,7022728.0,5000000.0,Echo Lake Entertainment,USA,Derrick Borte,1474508.0,96,6.5,Demi Moore,35116,Randy T. Dinzler,302,3.316225165562914
27579,en,The American,7.255,2010-08-31,The American,5.8,663,80126,1440728,Drama|Thriller,2010.0,65464324.0,20000000.0,Focus Features,USA,Anton Corbijn,35606376.0,105,6.3,George Clooney,82995,Rowan Joffe,1058,3.209357277882798
41210,en,The Switch,7.751,2010-05-11,The Switch,6.0,952,80166,889573,Comedy|Romance,2010.0,49830607.0,19000000.0,Mandate Pictures,USA,Josh Gordon,27758465.0,100,6.1,Jennifer Aniston,83839,Allan Loeb,965,3.157512953367876
23631,en,Machete,8.518,2010-09-01,Machete,6.3,1759,80219,985694,Action|Adventure|Comedy|Crime|Thriller,2010.0,31327899.0,10500000.0,Overnight Films,USA,Ethan Maniquis,26593646.0,105,6.6,Danny Trejo,173229,Robert Rodriguez,2719,3.266826038984921
41233,en,Step Up 3D,12.199,2010-08-04,Step Up 3D,6.7,1073,80222,1193631,Drama|Romance,2010.0,159291809.0,30000000.0,Summit Entertainment,USA,Jon M. Chu,42400223.0,107,6.2,Sharni Vinson,50180,Amy Andelson,346,3.2890173410404624
38073,en,Going the Distance,7.052,2010-09-01,Going the Distance,6.0,375,80241,1322312,Comedy|Romance,2010.0,42045846.0,32000000.0,New Line Cinema,USA,Nanette Burstein,17804299.0,100,6.3,Drew Barrymore,52508,Geoff LaTulippe,373,3.1769436997319036
40264,en,Vampires Suck,8.071,2010-08-18,Vampires Suck,4.2,609,80350,1666186,Comedy,2010.0,80547866.0,20000000.0,Regency Enterprises,USA,Jason Friedberg,36661504.0,82,3.5,Jenn Proske,41062,Jason Friedberg,363,1.8705234159779613
35791,en,Resident Evil: Afterlife,0.6,2010-09-09,Resident Evil: Afterlife,5.9,2011,80363,1220634,Action|Horror|Sci-Fi|Thriller|IMAX,2010.0,300228084.0,60000000.0,Constantin Film,Germany,Paul W.S. Anderson,60128566.0,96,5.9,Milla Jovovich,143707,Paul W.S. Anderson,1754,3.073261117445838
37799,en,The Social Network,15.088,2010-10-01,The Social Network,7.2,5651,80463,1285016,Drama,2010.0,224920315.0,40000000.0,Columbia Pictures,USA,David Fincher,96962694.0,120,7.7,Jesse Eisenberg,521956,Aaron Sorkin,14065,3.764984002843939
23168,en,The Town,11.008,2010-09-15,The Town,7.1,2252,80489,840361,Crime|Drama|Thriller,2010.0,154026136.0,37000000.0,Warner Bros.,USA,Ben Affleck,92186262.0,125,7.6,Ben Affleck,299626,Peter Craig,4735,3.7432946145723336
37735,en,Easy A,11.002,2010-09-16,Easy A,6.8,3801,80549,1282140,Comedy|Romance,2010.0,74952305.0,8000000.0,Screen Gems,USA,Will Gluck,58401464.0,92,7.1,Emma Stone,301623,Bert V. Royal,5833,3.647179838847934
38167,en,Eat Pray Love,13.18,2010-08-12,Eat Pray Love,6.0,1136,80551,879870,Drama|Romance,2010.0,204594016.0,60000000.0,Columbia Pictures,USA,Ryan Murphy,80574010.0,133,5.7,Julia Roberts,69859,Ryan Murphy,956,2.9236401673640167
43939,en,I'm Still Here,5.839,2010-09-10,I'm Still Here,6.0,167,80572,1356864,Comedy|Drama,2010.0,0.0,0.0,They Are Going to Kill Us Productions,USA,Casey Affleck,408719.0,108,6.2,Joaquin Phoenix,17059,Casey Affleck,168,2.8720238095238093
43949,en,Flipped,6.708,2010-08-06,Flipped,7.5,791,80586,817177,Comedy|Drama|Romance,2010.0,1755212.0,14000000.0,Castle Rock Entertainment,USA,Rob Reiner,1752214.0,100,7.7,Madeline Carroll,67346,Rob Reiner,572,3.8382867132867133
33909,en,Wall Street: Money Never Sleeps,9.706,2010-09-02,Wall Street: Money Never Sleeps,6.0,757,80590,1027718,Drama,2010.0,134748021.0,70000000.0,Twentieth Century Fox Film Corporation,USA,Oliver Stone,52474616.0,133,6.2,Shia LaBeouf,88518,Allan Loeb,898,3.0835189309576836
41216,en,Legend of the Guardians: The Owls of Ga'Hoole,7.493,2010-07-10,Legend of the Guardians: The Owls of Ga'Hoole,6.6,1140,80615,1219342,Adventure|Animation|Fantasy|IMAX,2010.0,140073390.0,80000000.0,Warner Bros.,USA,Zack Snyder,55675313.0,97,7.0,Jim Sturgess,69624,John Orloff,1044,3.2136015325670497
39691,en,Cats & Dogs: The Revenge of Kitty Galore,6.486,2010-07-30,Cats & Dogs: The Revenge of Kitty Galore,5.0,245,80617,1287468,Action|Children|Comedy,2010.0,112483764.0,85000000.0,CD2 Films,USA,Brad Peyton,43585753.0,100,4.3,Bette Midler,11161,Ron J. Friedman,139,2.0755395683453237
43923,en,It's Kind of a Funny Story,8.831,2010-07-06,It's Kind of a Funny Story,7.0,1234,80693,804497,Comedy|Drama,2010.0,6491240.0,8000000.0,Focus Features,USA,Anna Boden,6350058.0,101,7.1,Keir Gilchrist,116014,Anna Boden,1630,3.644478527607362
38842,en,Middle Men,5.908,2009-05-17,Middle Men,6.5,127,80727,1251757,Comedy|Crime|Drama,2009.0,0.0,22000000.0,Paramount Pictures,USA,George Gallo,723714.0,105,6.6,Luke Wilson,33978,George Gallo,134,3.373134328358209
38961,en,Tamara Drewe,6.552,2010-07-14,Tamara Drewe,5.8,219,80775,1486190,Comedy|Drama|Romance,2010.0,0.0,0.0,Ruby Films,UK,Stephen Frears,560101.0,107,6.2,Gemma Arterton,18147,Posy Simmonds,163,3.1165644171779143
41402,en,Let Me In,8.611,2010-10-01,Let Me In,6.7,1013,80831,1228987,Drama|Horror|Mystery,2010.0,24145613.0,20000000.0,Overture Films,UK,Matt Reeves,12134420.0,116,7.2,Kodi Smit-McPhee,99166,Matt Reeves,1173,3.5822676896845693
39486,en,Secretariat,7.344,2010-08-20,Secretariat,7.0,189,80839,1028576,Adventure|Drama,2010.0,60251371.0,35000000.0,Walt Disney Pictures,USA,Randall Wallace,59713955.0,123,7.2,Diane Lane,22288,Mike Rich,549,3.7295081967213113
44040,en,Devil,6.143,2010-01-13,Devil,5.9,1437,80846,1314655,Horror|Mystery|Thriller,2010.0,33583175.0,10000000.0,Universal Pictures,USA,John Erick Dowdle,33583175.0,80,6.3,Chris Messina,112284,Brian Nelson,1177,2.95624468988955
38303,en,You Again,7.528,2010-09-24,You Again,6.2,676,80858,1414382,Comedy,2010.0,32005248.0,20000000.0,Touchstone Pictures,USA,Andy Fickman,25702053.0,100,5.8,Kristen Bell,43588,Moe Jelline,315,3.041269841269841
38031,en,You Will Meet a Tall Dark Stranger,5.889,2010-05-23,You Will Meet a Tall Dark Stranger,5.8,409,80864,1182350,Comedy|Romance,2010.0,0.0,22000000.0,Mediapro,USA,Woody Allen,3247816.0,100,6.3,Anthony Hopkins,39014,Woody Allen,414,3.1606280193236715
44113,en,Stone,6.361,2010-10-07,Stone,5.2,316,80880,1423995,Drama|Thriller,2010.0,9479718.0,22000000.0,Millennium Films,USA,John Curran,1796024.0,105,5.4,Edward Norton,36456,Angus MacLachlan,245,2.673469387755102
43933,en,Monsters,9.697,2010-06-18,Monsters,6.2,818,80917,1470827,Drama|Sci-Fi,2010.0,4242978.0,0.0,Vertigo Films,UK,Gareth Edwards,237301.0,94,6.4,Scoot McNairy,80354,Gareth Edwards,934,3.288543897216274
45094,en,Conviction,5.354,2010-09-11,Conviction,7.2,287,80939,1244754,Drama,2010.0,6732980.0,12500000.0,Omega Entertainment,USA,Tony Goldwyn,6783129.0,107,7.2,Hilary Swank,37145,Pamela Gray,231,3.517316017316017
70695,en,Dirty Girl,6.763,2010-09-12,Dirty Girl,6.3,97,80941,1107319,Comedy|Drama,2010.0,55125.0,4000000.0,The Weinstein Company,USA,Abe Sylvia,53630.0,90,6.5,Juno Temple,9432,Abe Sylvia,69,3.427536231884058
42188,en,Never Let Me Go,8.872,2010-09-15,Never Let Me Go,6.8,1227,80969,1334260,Drama|Romance|Sci-Fi,2010.0,9455232.0,15000000.0,DNA Films,UK,Mark Romanek,2434652.0,103,7.2,Keira Knightley,118784,Kazuo Ishiguro,1596,3.668859649122807
46837,en,Kaboom,4.429,2010-08-22,Kaboom,5.6,161,81083,1523483,Comedy|Sci-Fi,2010.0,539957.0,0.0,Desperate Pictures,USA,Gregg Araki,116478.0,86,5.7,Thomas Dekker,11100,Gregg Araki,116,3.1163793103448274
45649,en,Rubber,4.6,2010-07-09,Rubber,5.8,387,81132,1612774,Action|Adventure|Comedy|Crime|Drama|Film-Noir|Horror|Mystery|Thriller|Western,2010.0,98017.0,500000.0,Realitism Films,France,Quentin Dupieux,98017.0,82,5.8,Stephen Spinella,28442,Quentin Dupieux,408,2.922794117647059
41009,en,Perrier's Bounty,2.649,2009-09-11,Perrier's Bounty,5.8,34,81195,1003034,Action|Comedy|Crime|Drama,2009.0,0.0,0.0,Parallel Film Productions,Ireland,Ian Fitzgibbon,828.0,88,6.4,Gabriel Byrne,5514,Mark O'Rowe,44,3.2613636363636362
39514,en,RED,10.786,2010-10-13,RED,6.6,3975,81229,1245526,Action|Comedy,2010.0,71664962.0,58000000.0,Summit Entertainment,USA,Robert Schwentke,90380162.0,111,7.1,Bruce Willis,254554,Jon Hoeber,5132,3.611749805144193
44716,da,Hævnen,6.065,2010-08-26,In a Better World,7.3,178,81257,1340107,Drama,2010.0,0.0,0.0,Danmarks Radio (DR),Denmark,Susanne Bier,1008098.0,100,7.7,Mikael Persbrandt,34566,Anders Thomas Jensen,336,3.787202380952381
43931,en,My Soul to Take,5.843,2010-10-08,My Soul to Take,5.4,235,81270,872230,Horror|Thriller,2010.0,19829957.0,25000000.0,Rogue,USA,Wes Craven,14637490.0,100,4.8,Max Thieriot,17312,Wes Craven,97,2.268041237113402
41211,fr,L'arnacoeur,7.104,2010-03-17,Heartbreaker,6.6,703,81383,1465487,Comedy|Romance,2010.0,47355187.0,0.0,Quad Productions,France,Pascal Chaumeil,504030.0,105,6.8,Romain Duris,22456,Laurent Zeitoun,209,3.3995215311004783
41436,en,Paranormal Activity 2,6.581,2010-10-20,Paranormal Activity 2,5.7,1272,81417,1536044,Horror|IMAX,2010.0,177512032.0,3000000.0,Paramount Pictures,USA,Tod Williams,84752907.0,91,5.7,Katie Featherston,87197,Michael R. Perry,924,2.8354978354978355
51241,fr,Les amours imaginaires,5.278,2010-05-16,Heartbeats,7.3,443,81456,1600524,Drama|Romance,2010.0,62985.0,0.0,Mifilifilms,Canada,Xavier Dolan,62985.0,101,7.2,Xavier Dolan,21449,Xavier Dolan,245,3.6918367346938776
44603,en,Hereafter,5.993,2010-10-22,Hereafter,5.9,803,81512,1212419,Drama|Fantasy,2010.0,105197635.0,50000000.0,Warner Bros.,USA,Clint Eastwood,32746941.0,129,6.5,Matt Damon,83345,Peter Morgan,578,3.1029411764705883
41215,en,Black Death,6.955,2010-06-07,Black Death,5.9,403,81516,1181791,Adventure|Drama|Horror|Mystery,2010.0,265318.0,0.0,Egoli Tossell Film,Germany,Christopher Smith,22554.0,102,6.4,Eddie Redmayne,38417,Dario Poloni,316,3.0522151898734178
41733,en,Due Date,9.582,2010-11-04,Due Date,6.3,2815,81537,1231583,Comedy,2010.0,211780824.0,65000000.0,Warner Bros.,USA,Todd Phillips,100539043.0,95,6.6,Robert Downey Jr.,287021,Alan R. Cohen,2327,3.1669531585732704
44115,en,127 Hours,10.255,2010-11-05,127 Hours,7.0,4223,81562,1542344,Adventure|Drama|Thriller,2010.0,35692920.0,18000000.0,Pathé,USA,Danny Boyle,18335230.0,94,7.6,James Franco,299503,Danny Boyle,6547,3.6270047349931267
38055,en,Megamind,11.341,2010-10-28,Megamind,6.8,3378,81564,1001526,Action|Animation|Children|Comedy|Sci-Fi|IMAX,2010.0,321887208.0,130000000.0,DreamWorks Animation,USA,Tom McGrath,148415853.0,95,7.3,Will Ferrell,188234,Alan Schoolcraft,5323,3.566034191245538
44214,en,Black Swan,15.367,2010-12-03,Black Swan,7.5,7915,81591,947798,Drama|Thriller,2010.0,327803731.0,13000000.0,Fox Searchlight Pictures,USA,Darren Aronofsky,106954678.0,108,8.0,Natalie Portman,594148,Mark Heyman,13770,3.7891430646332607
38363,en,Fair Game,7.817,2010-05-20,Fair Game,6.6,372,81641,977855,Drama|Thriller,2010.0,24188922.0,22000000.0,River Road Entertainment,USA,Doug Liman,9528092.0,108,6.8,Naomi Watts,40837,Jez Butterworth,487,3.4209445585215605
38368,th,ลุงบุญมีระลึกชาติ,5.56,2010-05-21,Uncle Boonmee Who Can Recall His Past Lives,6.7,113,81751,1588895,Drama|Fantasy,2010.0,0.0,0.0,Kick the Machine,Thailand,Apichatpong Weerasethakul,183605.0,114,6.6,Thanapat Saisaymar,10329,Phra Sripariyattiweti,169,3.440828402366864
44048,en,Unstoppable,15.995,2010-11-04,Unstoppable,6.4,1812,81782,477080,Action|Drama|Thriller,2010.0,167805466.0,100000000.0,Twentieth Century Fox Film Corporation,USA,Tony Scott,81562942.0,98,6.8,Denzel Washington,160551,Mark Bomback,1637,3.388210140500916
38357,en,Morning Glory,8.985,2010-11-10,Morning Glory,6.3,659,81784,1126618,Comedy|Drama|Romance,2010.0,58785180.0,40000000.0,Bad Robot,USA,Roger Michell,31011732.0,100,6.5,Rachel McAdams,62536,Aline Brosh McKenna,755,3.2847682119205297
48303,fr,Copie conforme,5.315,2010-05-18,Certified Copy,7.2,139,81786,1020773,Drama,2010.0,0.0,0.0,MK2 Productions,France,Abbas Kiarostami,1337384.0,106,7.3,Juliette Binoche,16271,Caroline Eliacheff,216,3.638888888888889
43539,en,The Next Three Days,9.137,2010-11-18,The Next Three Days,7.0,1378,81788,1458175,Crime|Drama|Romance|Thriller,2010.0,51148651.0,35000000.0,Lionsgate,USA,Paul Haggis,21148651.0,133,7.4,Russell Crowe,155358,Paul Haggis,1610,3.715217391304348
39210,en,Somewhere,5.913,2010-09-03,Somewhere,6.1,356,81791,1421051,Drama,2010.0,0.0,7000000.0,Focus Features,USA,Sofia Coppola,1768416.0,97,6.3,Stephen Dorff,38036,Sofia Coppola,465,3.2440860215053764
44147,en,Wild Target,7.687,2010-06-17,Wild Target,6.4,343,81804,1235189,Comedy|Drama|Romance|Thriller,2010.0,3453043.0,8000000.0,Magic Light Pictures,UK,Jonathan Lynn,117190.0,98,6.9,Bill Nighy,31864,Lucinda Coxon,285,3.450877192982456
45958,es,Biutiful,7.368,2010-10-20,Biutiful,7.2,507,81819,1164999,Drama,2010.0,25147786.0,0.0,Menageatroz,Mexico,Alejandro González Iñárritu,5101237.0,148,7.5,Javier Bardem,74415,Alejandro González Iñárritu,729,3.6433470507544583
12444,en,Harry Potter and the Deathly Hallows: Part 1,24.894,2010-10-17,Harry Potter and the Deathly Hallows: Part 1,7.7,10093,81834,926084,Action|Adventure|Fantasy|IMAX,2010.0,954305868.0,0.0,Warner Bros.,UK,David Yates,295983305.0,146,7.7,Daniel Radcliffe,368576,Steve Kloves,14055,3.8795802205620777
45269,en,The King's Speech,17.169,2010-09-06,The King's Speech,7.7,4744,81845,1504320,Drama,2010.0,414211549.0,15000000.0,See-Saw Films,UK,Tom Hooper,138797449.0,118,8.0,Colin Firth,544927,David Seidler,14976,3.9306223290598292
38757,en,Tangled,14.446,2010-02-03,Tangled,7.5,5980,81847,398286,Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX,2010.0,591794936.0,260000000.0,Walt Disney Animation Studios,USA,Nathan Greno,200821936.0,100,7.8,Mandy Moore,325621,Dan Fogelman,7697,3.751851370663895
45317,en,The Fighter,11.252,2010-12-17,The Fighter,7.3,2221,81932,964517,Drama,2010.0,93617009.0,25000000.0,Closest to the Hole Productions,USA,David O. Russell,93617009.0,116,7.8,Mark Wahlberg,294996,Scott Silver,4697,3.8414945710027677
41556,en,The Romantics,5.511,2010-09-10,The Romantics,4.8,135,81949,1403988,Comedy|Drama|Romance,2010.0,123820.0,4500000.0,10th Hole Productions,USA,Galt Niederhoffer,103280.0,100,5.1,Katie Holmes,10547,Galt Niederhoffer,76,2.460526315789474
45324,en,Casino Jack,5.831,2010-09-16,Casino Jack,6.0,143,82053,1194417,Comedy|Crime,2010.0,1083683.0,15000000.0,An Olive Branch Productions,Canada,George Hickenlooper,1039869.0,108,6.2,Kevin Spacey,15443,Norman Snider,182,3.120879120879121
48838,en,London Boulevard,7.714,2010-11-10,London Boulevard,5.9,389,82093,1213648,Crime|Romance,2010.0,4644108.0,25000000.0,GK Films,USA,William Monahan,6911.0,103,6.2,Colin Farrell,42460,William Monahan,242,3.1735537190082646
42684,en,Skyline,7.425,2010-11-11,Skyline,4.8,795,82095,1564585,Sci-Fi|Thriller,2010.0,66821036.0,10000000.0,Rogue Pictures,USA,Colin Strause,21371425.0,97,4.4,Eric Balfour,78787,Joshua Cordes,655,2.261068702290076
38117,en,Beastly,6.85,2011-01-21,Beastly,6.1,1629,82152,1152398,Drama|Fantasy|Romance,2011.0,43165571.0,17000000.0,CBS Films,USA,Daniel Barnz,27865571.0,86,5.6,Alex Pettyfer,68242,Daniel Barnz,520,2.9634615384615386
43347,en,Love & Other Drugs,9.042,2010-11-22,Love & Other Drugs,6.8,2355,82167,758752,Comedy|Drama|Romance,2010.0,102820008.0,30000000.0,Fox 2000 Pictures,USA,Edward Zwick,32367005.0,112,6.7,Jake Gyllenhaal,154701,Charles Randolph,1554,3.362934362934363
10140,en,The Chronicles of Narnia: The Voyage of the Dawn Treader,15.212,2010-08-13,The Chronicles of Narnia: The Voyage of the Dawn Treader,6.3,2996,82169,980970,Adventure|Children|Fantasy,2010.0,415686217.0,155000000.0,Fox 2000 Pictures,USA,Michael Apted,104386950.0,113,6.3,Ben Barnes,116260,Christopher Markus,2122,3.310320452403393
47607,en,Tiny Furniture,3.975,2010-11-12,Tiny Furniture,5.8,78,82173,1570989,Comedy,2010.0,416498.0,65000.0,Tiny Ponies,USA,Lena Dunham,389804.0,98,6.2,Lena Dunham,12702,Lena Dunham,219,3.182648401826484
37710,en,The Tourist,10.476,2010-12-08,The Tourist,6.1,2953,82202,1243957,Drama|Thriller,2010.0,278731369.0,100000000.0,GK Films,USA,Florian Henckel von Donnersmarck,67631157.0,103,6.0,Johnny Depp,190376,Florian Henckel von Donnersmarck,1983,3.0446293494704992
43919,en,Hatchet II,6.712,2010-08-26,Hatchet II,5.5,153,82366,1270835,Comedy|Horror|Thriller,2010.0,52604.0,800000.0,ArieScope Pictures,USA,Adam Green,62000.0,85,5.5,Danielle Harris,10103,Adam Green,69,2.7318840579710146
46503,en,All Good Things,6.094,2010-12-03,All Good Things,6.0,466,82378,1175709,Drama|Mystery|Thriller,2010.0,0.0,0.0,Groundswell Productions,USA,Andrew Jarecki,578382.0,101,6.3,Ryan Gosling,45225,Marcus Hinchey,335,3.062686567164179
44264,en,True Grit,12.213,2010-12-22,True Grit,7.2,2659,82459,1403865,Western,2010.0,252276927.0,38000000.0,Paramount Pictures,USA,Ethan Coen,171243005.0,110,7.6,Jeff Bridges,259855,Joel Coen,7612,3.7952574881765635
20526,en,TRON: Legacy,11.78,2010-12-10,TRON: Legacy,6.4,4193,82461,1104001,Action|Adventure|Sci-Fi|IMAX,2010.0,400062763.0,170000000.0,Walt Disney Pictures,USA,Joseph Kosinski,172062763.0,100,6.8,Jeff Bridges,278124,Edward Kitsis,5197,3.288147007889167
44009,en,Another Year,6.513,2010-11-05,Another Year,7.1,143,82463,1431181,Drama,2010.0,18124262.0,0.0,Thin Man Films,UK,Mike Leigh,3205706.0,129,7.3,Jim Broadbent,24862,Mike Leigh,365,3.647945205479452
42888,en,How Do You Know,8.229,2010-12-17,How Do You Know,5.1,407,82499,1341188,Comedy|Drama|Romance,2010.0,48668907.0,120000000.0,Columbia Pictures,USA,James L. Brooks,30212620.0,100,5.4,Reese Witherspoon,37605,James L. Brooks,361,2.796398891966759
44129,en,The Company Men,6.453,2010-10-21,The Company Men,6.6,327,82534,1172991,Drama,2010.0,4882577.0,15000000.0,Not specified,UK,John Wells,4439063.0,104,6.8,Ben Affleck,38636,John Wells,311,3.392282958199357
